url,type
state-ends.com/michigan/us2/,benign
sorrentosilverstar.com/,benign
plaxo.com/directory/H/71/42/index.html,benign
edge.org/memberbio/john_markoff,benign
http://www.seckmauern.de/index.php?view=article&catid=1:aktuelle-nachrichten&id=96:geballte-freude-mit-gospel&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=50,defacement
http://140.82.8.73/bins/m68k,malware
forrester.com/rb/analyst/alex_cullen,benign
greekopedia.com/index.php?title=Alpha_Omicron_Pi,benign
print-to-mail.com/,benign
paperforwalls.com/,benign
jmslacrosse.org/sduyw/hl.php,benign
bb.nsmb.com/showthread.php?t=129870,benign
christianlifecolumbia.com/,benign
alwayscollections.com/themes/rasheed_wallace_1.html,benign
www.raulgonzalez.net/resume.htm,phishing
orexminerals.com/s/Management.asp,benign
http://www.ninopizzaria.com.br/index.php?option=com_content&view=category&id=47&Itemid=60,defacement
en.wikipedia.org/wiki/Yoni_Wolf,benign
mmafrenzy.com/17215/dan-henderson-vs-champ-feijao-targeted-for-march-5-strikeforce/,benign
jacksoo.com/about.htm,benign
gameuseduniverse.com/auction/lot.php?id=629,benign
sites.google.com/site/inncuisine/strawberry-creek-inn-s-lemon-raspberry-pancakes,benign
http://www.teknosima.it/index.php?option=com_content&view=article&id=1&Itemid=2,defacement
ebay.com/sch/?_nkw=hallmark%20cards%20lot,benign
twitpic.com/77wjfx,benign
www.w3.org/TR/xhtml-modularization/,phishing
graphics.kodak.com/docimaging/US/en/index.htm,phishing
jessey.net/simon/xhtml_tutorial/,phishing
azarchivesonline.org/xtf/view?docId=ead/uoa/UAMS421.xml&doc.view=content&brand=default&anchor.id=0,benign
biography.com/people/kate-spade-214145,benign
http://troikacapital.ru/spory_prekrativshego_deyatelnost_ip_popadaut_pod_deystvie_arbitrazhnogo_suda,malware
http://pcavto.ru/razemyi-magnitol/index.html,defacement
whitedogblackcatgb.com/food/,benign
www.flightcamp.com.au/home,phishing
ameritradeservica.com,phishing
fanpix.net/gallery/antonio-davis-pictures.htm,benign
http://www.designreisende.de/index.php?view=article&catid=37:adamus&id=98:201004-wellen-des-bewusstseins&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=90,defacement
krotzon.biz/pCntrlde/webscr.php?cmd_=session.start&amp;sdr01=anVuZ2JydW5uZW5AdC1vbmxpbmUuZGU,benign
www.battle.com.wwowus.net/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&amp;accountName=EBALEKINA&amp;app=bam&amp;cr=true&amp;mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&amp;spam,benign
actorsaccess.com/,benign
http://kaempre.com/x.txt,defacement
http://virgiliogomes.com/livros/490-a-mesa-em-macao,defacement
http://139.99.52.100/beastmode/b3astmode.sh4,malware
claukrus.org/amVubnlfbXVlbGxlcjkxQGFyY29yLmRl/DEsdR/cgivkrefyclq93juzg,benign
21stcenturyaffiliatemarketing.com/2008/08/31/ken-evoy-releases-updated-2008-edition-of-the-affiliate-masters-course/,benign
https://mitsui-jyuku.mixh.jp/uploads/57743fvasea.exe,malware
nicholemcgill.blogspot.com/2011/10/blogging-from-highedweb-2011-austin.html,benign
http://www.thereefrestaurant.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.2.10,malware
http://bleacherreport.com/articles/2455363-2015-fantasy-football-outlook-for-atlanta-falcons-stars,benign
uk.answers.yahoo.com/question/index?qid=20081208144805AA0wtLW,benign
http://www.odos.moe.go.th/userfiles/mail1134-1662-10787-0%20833-14345=349049881.php,phishing
https://apbfiber.com/openme/4820d200d42d3_18d30d11.exe,malware
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-2654,benign
saledressingtop.com/,benign
http://indianexpress.com/article/good-news/new-perfume-smells-better-the-more-you-sweat/,benign
dejavufm.com/2011/10/24/local-action-records-w-dj-champion-xxxy-10232011/,benign
http://rus-master.com/\321%80ะตะผะพะฝ\321%82-ะบะฒะฐ\321%80\321%82ะธ\321%80-\321%84ะพ\321%82ะพ-ะฟะต\321%82ะต\321%80ะฑ\321%83\321%80ะณ/category/9-\320%94ะธะทะฐะนะฝ-ะฟ\321%80ะพะตะบ\321%82\321%8B.html,defacement
supery.uslsoccer.com/teams/index_E.html,benign
blog.nabatakoutdoors.com/weq/go.php?santa=34498&amp;abbey=8109,benign
harryhill.wordpress.com/2011/10/25/picture-special-harry-hill-scarecrow/,benign
flickr.com/photos/urbexplo/6361617037/,benign
ket.org/tvschedules/series.php?id=WILK&layout=popup,benign
eilatnature.com/eilat-observatoryCom/language/first_insulting__license.html,benign
signin.e.bay.de.puserid-co.partnerid.2-siteid.77pagetype-1pa1i11.usingssl.1k1.favoritenavruhttp.ayisapi.co.uk/UsingSSL=1&pUserId=&co_partnerId=2&siteid=77/ws/eBayISAPI8f18.php,benign
http://www.auter.co.rs/index.php,defacement
paypaypal.eb2a.com/Confirm.php,benign
latenightwithjimmyfallon.com/blogs/2010/03/take-a-swim-with-the-besnard-lakes/,benign
pipl.com/directory/people/Frederick/Sturm,benign
sites.google.com/site/tomihasa/google-general-faq,phishing
http://danielfabri.com.ar/eventos-bingos-3/index.html,defacement
www.mongolianyouth.mn//error/site/logs/instalar.php,benign
asd.yaminahmad.com,phishing
http://www.otracosa.eu/collectie/246-voorjaar-2012-overzicht-31-40.html,defacement
superiorpics.com/mira_sorvino/,benign
http://www.finixclub.ru/services/busischool,defacement
http://siaco.it/component/content/article/18-inevidenza/48-bandocciaave.html,defacement
gsacc.com/,benign
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0001255,benign
http://www.piessemoda.it/index.php?option=com_content&view=article&id=82&Itemid=89&lang=it,defacement
https://pecom.app/,phishing
sites.google.com/site/question2answer/,phishing
imdb.com/name/nm0598748/,benign
www.runescape.com.m-weblognis.tk/members_benefits.ws?offer=MGF4OTg2cTMyeGEyMDF4NXJydDI=,benign
seafoodrestaurantshuntingtonbeach.com/,benign
http://www.interrail.it/interrail_news/index.php?limitstart=16,defacement
amazon.com/Oliver-Hardy-Collection-Slapstick-Symposium/dp/B000AM4PJU,benign
slideshare.net/artintelligence/using-artificial-intelligence-models-in-system-identification,benign
economicexpert.com/a/TVA:television:network.html,benign
cathycresser.com,phishing
bushrefrigeration.com/grocery_convenience_store_refrigeration.php,benign
facebook.com/pages/Dream-Team-Carnival-Band/18850088465,benign
http://www.thenewspaper.ca/sejeal.jpg,defacement
channel5.com/shows/the-vanessa-show/vanessa-and-ben/vanessa-feltz,benign
linkedin.com/pub/dir/adrian/fisher,benign
maf.org/turcotte,benign
merchantcircle.com/business/First.Choice.America.Community.Federal.Credit.Union.Weirton.WV.1.304-748-8600,benign
http://blubrown.com/wp-content/themes/twentynineteen/fonts/ui/,phishing
http://138.68.235.124/bins/Hilix.arm,malware
http://sls.org.cn/Pages/Article.aspx?lm=010402&pg=0,defacement
answers.com/topic/chris-makepeace-1,benign
http://www.sanluricalcio.it/index.php?option=com_content&view=category&layout=blog&id=38&Itemid=71&limitstart=10,defacement
http://www.janke-baufinanzierungen.de/index.php?option=com_content&view=article&id=77&Itemid=26,defacement
pipl.com/directory/name/Mcshane/Gerald,benign
http://dualphone.cz/dualphone-3088-fotogalerie/4-dualphone-3088-fotogalerie/detail/59-10014?tmpl=component&phocadownload=1,defacement
www.komar.org/faq/scumbags/referrer-log-spamming/,phishing
msnbc.msn.com/id/44765549/ns/business-press_releases/t/american-heart-association-comment-ralph-steinman-md-announced-nobel-prize-winner/,benign
laht.com/article.asp?ArticleId=348073&CategoryId=14091,benign
http://mcimst.at/home/6-allgemein/108-jahreshauptversammlung-2013.html?tmpl=component&print=1&page=,defacement
wikimapia.org/11124523/Jabatan-Kebajikan-Masyarakat-WPKL,benign
http://samochody-ocac.pl/co-to-owu-ogolne-warunki-ubezpieczenia.html,defacement
http://abc.go.com/shows/shows/scandal/%20http:/abc.go.com/shows/once-upon-a-time/episode-guide/season-04/,benign
youtube.com/watch?v=UAqAcnCDZnM,benign
kansascity.com/sports/ku/,benign
http://www.smos.cn/News_2.asp?page=1,defacement
transparent.com/learn-russian/,benign
definebabe.com/gallery/65v/cory-lane/,benign
philpapers.org/rec/GUIAES,benign
http://kienthuc.net.vn/diem-thi/diem-chuan-dai-hoc-kinh-te-quoc-dan-nam-2014-482416.html,benign
olivertildencamp26suvcw.org/olivertilden26graves.html,benign
http://vivre-productions.com/index.php/contact,defacement
localfinancial.net/michigan/reed-city/kenda-dieson-54033.html,benign
fgagnon.com/vadnais/eng/tree/dat61.htm,benign
http://kienthuc.net.vn/nhip-song/chet-cuoi-voi-su-khac-nhau-giua-hoc-sinh-va-sinh-vien-491653.html,benign
http://www.domusviatoris.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5kb211c3ZpYXRvcmlzLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9rMiZ2aWV3PWl0ZW0maWQ9ODImSXRlbWlkPTExJnF1b3Q7,defacement
metropola.si/en/,benign
http://88.218.17.197/Seijin.i686,malware
ultrablue.com/paul/,benign
canadastop100.com/,benign
www.springer.fr/uk/index.php?langue=uk,phishing
ottosbaroquemusick-bachradio.blogspot.com/2011/03/telemann-chamber-music-koopman.html,benign
closinglogos.com/page/Buena+Vista+International+Television,benign
mylife.com/holleenphaneuf,benign
atkeson.net/history/index.htm,benign
ivalue-s.com,phishing
schwartzpa.com/,benign
blogs.kansascity.com/tvbarn/2006/08/kcur_walt_bodin.html,benign
allposters.com/-st/Dennis-Macdonald-Posters_c51335_.htm,benign
capic.org/news.html?chapter=Vancouver,benign
http://seekingalpha.com/instablog/39731996-accendo-markets/3945486-an-ounce-of-prevention,benign
nikkoshops.com/shop-by-brand/sitcom-furniture,benign
http://www.prayfrjapan.com/wp-admin/update/cgi-update/f14e43b901799bbc556b0157a087ecb3/,phishing
http://pacificcombatphotos.com/index.php?option=com_content&view=article&id=6&Itemid=10,defacement
youtube.com/watch?v=M1YUtJUL6d8,benign
www.angelfire.com/wa/AVPphotography/,phishing
faqs.org/rfcs/rfc806.html,benign
absoluteastronomy.com/topics/Pingo,benign
pedalmag.com/?p=132986&c,benign
http://depositphotos.com/58248831/stock-illustration-3d-buildings-houses-city-infographic.html,benign
gundogbreeders.com/breeders-michigan/flat-river-labradors.html,benign
http://www.ybbstal-braeu.at/index.php?option=com_phocagallery&view=detail&catid=13:pruefungfragen-urkundenuebergabe-lustiger-ausklang&id=13:k-50erbier1011062&tmpl=component&Itemid=1,defacement
www.angelfire.com/tn/AOLRPGs/,phishing
tributes.com/browse_obituaries?city=Tama&state=IA,benign
rwsentosa.com/Attractions/UniversalStudiosSingapore,benign
dramastyle.com/movie/Pride-And-Prejudice-2005-film/,benign
http://autorizador5.com.br/wp-includes/customize/paypal/account/verified/paypal/fr/login.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcba42755916e212d79c845e033a910f2eba42755916e212d79c845e033a910f2e,phishing
www.dbtuna.com/features_oracle.html,phishing
http://sventedorsthorst.nl/index.php/sponsors,defacement
facebook.com/people/Helen-Boyce/537928645,benign
http://www.hubbards.com.au/search.htm?searchphrase=exact&searchword=hubbard,defacement
inuitfinearts.com/vincentgallery/paintings/wanted.html,benign
youtube.com/watch?v=Xswt8B8-UTM,benign
konto-sicherheitscheck.net/uebersicht/3615/update.php,benign
www.halfbakery.com/idea/RISK!_20variant,phishing
buildingonline.com/news/viewnews.pl?id=11023&subcategory=134,benign
kiernanfamily.wordpress.com/page/2/,benign
toonzone.net/forums/showthread.php?221171-Toon-Zone-Talkback-NYC-s-Nickelodeon-Digital-Animation-Studio-Shuts-Down,benign
http://espaceclientv1.fr/Notice/orange/customer_center/customer-IDPP00C879/login.php,phishing
www.jurimanagement.com/pro/us.match.com-login.php,benign
www.topix.com/rss/business/semiconductors.xml,phishing
entermuse.com/wp-includes/upgrade.php,benign
paypal.secure.com.cg.i.bin.dispatch.cgibin.webscr-cmd.loginsubmitattaches59s7d80a01.zabul.iastjd.ac.ir/dataa/0aba5f4d66cf2c4ee451452fb781a8b0/,benign
https://lansparpofa1987.blogspot.com/,phishing
chacha.com/question/where-do-dead-brain-cells-go,benign
www.flash-screen.com/flashsaver/index.html,phishing
manta.com/ic/mt69tkz/ca/canac-marquis-grenier-ltee,benign
http://www.corfio.com.br/index.php?option=com_content&view=article&id=57:cabo-de-potencia-061-kv&catid=34&Itemid=29,defacement
http://zshsq.com/news/html/index.html?393.html,defacement
http://mybigfishsushi.com/index.html?reset-settings=true,defacement
www.pinecam.com/pineconechat.php,phishing
twitpic.com/tmdpo,benign
http://www.elenadatri.com/it/component/user/reset.html,defacement
www.hardjocks.com/paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed/c2a13f0f1c39d430ec378bbf7bc11ef2/,benign
foulston.com/attorneys/detail.cfm?id=612,benign
bloomberg.com/apps/news?pid=newsarchive&sid=aIgjfHbUrcRA,benign
www.comprapremiadapromocoes.com.br/v3/cadastro.html?OIX4PMZ36530UI8JETLVHV7JIK08M66BO4EEQEGVII5D2CWF6IBMDI6W3F4PL010CFO3T5YCN4POFM5K5F8IXDE1SIPERPO46C7ZG6B492RNNV9SBFB0SQ0L9YZZNN4TZ0SFE5JN6BBS7JLIYWRRM1CUYBUMYXGY89EM,benign
http://www.letni-tabor.eu/index.php?option=com_content&view=article&id=57:stany&catid=16:vybaven-chod-tra&Itemid=27,defacement
veromi.com/Jean-Ouellette.aspx,benign
ca.linkedin.com/pub/shawn-anderson/10/101/a88,benign
canada.com/montrealgazette/news/saturdayextra/story.html?id=02f63bc7-67e0-46f1-9b0c-89a0e044a0db&p=4,benign
http://166588.com/index.html?action=news&id=62,defacement
paypal.com.cgi-bin.webscr.cmd.login-submitdispatch.careerdraw.com/login_account/dde74a50d8aea00221dde3a6e705b9fe/,benign
youtube.com/watch?v=W6wDy-ldbCI,benign
facebook.com/people/Mathieu-Perrault/727290780,benign
http://3.ly/uhJ,phishing
molecularstation.com/protein/lowry-protein-assay/,benign
123people.co.uk/s/fernando+jose,benign
www.smxszz.com/images?ref=us.battle.net/d3/en/index,benign
finance.yahoo.com/news/Shares-of-video-game-rb-2135227071.html,benign
paypal.com.info.a6s5f4e89f65a.af65a4f65e4f5a46f54.af654rg65e4rb65e4rf.v6e4f65a4d654ew65f.af465ew4f6a5f324f654ewf.f465a4f654w654fs.f65e4f654af.wef45e6fa34f654f.af65e4gwe5f4qa65w4fd65qaw4d3a.gfq65w4fd6q54dw3g.asas-aviation.com/dsfsdfdsyrttyuiioiioxdfbjhgjghjcvxxvvbndss/wqeefsadfftyrtytgjdsfsaddasastyrtryfdfd/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e58849d5789bf306f61c12dbf5885e6bd08849d5789bf306f61c12dbf5885e6bd0,benign
http://www.ychat.somee.com/login.htm,phishing
http://comies.nl/index.php/15-mei-gratis-proefles-nlp/details/95-gratis-proefles,defacement
youtube.com/watch?v=meA2I9plWxE,benign
norditrade.com,phishing
flickr.com/photos/jstar/259210989/,benign
warriorsworld.net/2011/05/15/brown-you/,benign
indianapolis.craigslist.org/apa/2677751571.html,benign
can-ami.com/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/,benign
turfshowtimes.com/2011/6/21/2236003/st-louis-rams-to-los-angeles-talk-just-wont-die,benign
http://metro.co.uk/2015/05/13/geordie-shore-season-10-is-charlotte-crosby-and-holly-hagans-friendship-over-5195298/,benign
http://www.commercialsinks.ie/stainless-steel-products/sanitary-a-hygiene/urinals,defacement
songlyrics.com/annabelle-chvostek-lyrics/,benign
www.flitoffers.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,benign
http://9gag.tv/p/a5wj1A/will-you-still-watch-pirates-of-the-caribbean-5-after-this-honest-trailer,benign
amazon.com/s?ie=UTF8&keywords=jack%20johnson%20kfog%20private%20concert&rh=n%3A5174%2Ck%3Ajack%20johnson%20kfog%20private%20concert%2Cp_n_binding_browse-bin%3A387645011&page=1,benign
http://otomoto.pl/oferta/przystawka-do-kukurydzy-geringhoff-5-rzedow-z-docinaczem-ID6y3GM3.html,benign
bleacherreport.com/articles/824088-kansas-city-royals-50-all-time-top-players,benign
http://www.laxweld.se/index.php/login,defacement
tidbitsphotos.blogspot.com/,benign
en.wikipedia.org/wiki/1976_Republican_National_Convention,benign
montrealgazette.com/entertainment/Photos+Montreal+Comiccon/5419643/story.html,benign
http://sustainmeant.com/index.php?option=com_content&view=article&id=62&Itemid=76&lang=nl,defacement
dfo-mpo.gc.ca/science/Publications/article/2008/17-06-2008-eng.htm,benign
originalmmc.com/barton.html,benign
http://www.viamanaus.com.br/index.php?option=com_content&view=article&id=182&Itemid=230,defacement
avers-66.ru/Pay/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f86b865c94b7932574decd69d986f879f86b865c94b7932574decd69d986f879,benign
manta.com/c/mm636vx/zach-s-shack,benign
youtube.com/watch?v=doTofhGWeso,benign
thenibble.com/zine/archives/green-blacks-organic-ice-cream.asp,benign
http://www.unitre.org/index.php?option=com_wrapper&view=wrapper&Itemid=184&el_mcal_month=3&el_mcal_year=2013,defacement
tools.ietf.org/html/rfc2699,phishing
opentable.com/houston-square-victoria-reservations-montreal,benign
flixster.com/actor/michael-richards,benign
www.wizards.com/default.asp?x=dnd/eberron,phishing
toma.ai/a4o,benign
www.bayrampasalisigorta.com/includes/includes/index.php,benign
http://mirtesen.ru/hashtags/json/get/%D0%BC%D0%B8%D1%81%D1%81%D0%BC%D0%B8%D1%80%D1%82%D0%B5%D1%81%D0%B5%D0%BD,benign
facebook.com/people/William-Blankenship/737620310,benign
lyskyz.com/images/?us.battle.net/login/en/?ref,benign
http://metro.co.uk/2015/05/08/this-charger-can-power-your-phone-from-the-air-5188619/,benign
http://maskinflisning.com/kontakta,defacement
aspengoldguitarpics.com/,benign
123people.ca/s/lisa+brown,benign
en.wikipedia.org/wiki/2010_NSC_Minnesota_Stars_season,benign
fulhamish.blogspot.com/2007/06/famous-fulham-fans.html,benign
http://142.93.0.117/sparc,malware
andybialk.blogspot.com/,benign
bbb.org/cleveland/Business-Reviews/publishers-directory-and-guide/angie-s-list-northeast-ohio-in-cleveland-oh-22000327/directions/,benign
http://www.arbeitsloseninitiative-aurich.de/joomla/index.php?view=article&id=152:-gesetzesaenderungen-&tmpl=component&print=1&layout=default&page=,defacement
hollyc.remax.com/,benign
cleveland.com/osu/index.ssf/2010/02/ohio_state_buckeyes_and_michig.html,benign
http://www.fjordager-if.dk/aktivitetskalender/day/date/2013-02-23/3,defacement
http://aciai.com.br/index.php?option=com_wrapper&view=wrapper&Itemid=50&fontstyle=f-default,defacement
http://mueblescomuneros.com/salas-de-espera/13-salas-de-espera/detail/117-titan.html?tmpl=component,defacement
neilbrown.newcastlefans.com/albion/albion.htm,benign
http://www.goodhealthyfoods.net/info/PAYPAL.LOGINip342.17.763Updating/pp/a520efe22964bdb0a37a7a7bfbab35f5/,phishing
wiki.answers.com/Q/List_of_english_football_stadiums_largest_to_smallest_please_add_capacity,benign
guardian.co.uk/artanddesign/2011/apr/08/our-fears-fate-ai-weiwei,benign
www.metrotree.ca/vodafone1/vodafone_security_update.html,benign
matchfitusa.com/2011/08/next-step-for-american-soccer.html,benign
